127.0.0.1 - - [21/Dec/2024:11:58:47 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:10:51 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/vungocdang.webp HTTP/1.1" 200 227639
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/tranthanh.jpeg HTTP/1.1" 200 69695
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/lyhai.png HTTP/1.1" 200 844819
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/vothanhhoa.jfif HTTP/1.1" 200 36728
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:06 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:09 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 500 11553
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:14 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:14 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:14 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:14 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:14 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:16 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 500 11553
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:31 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:31 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:31 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:31 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:31 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:33 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:33 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:33 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:34 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:34 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 84152
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:55 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 21861
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:55 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:12:55 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 21861
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "POST /DoAnWebCinema/admin/directors/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 25415
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:44 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 25415
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:47 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 25415
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:47 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:47 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:47 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:15:47 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 25415
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "POST /DoAnWebCinema/admin/directors/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 28961
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 200 48254
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:16:40 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 28961
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "POST /DoAnWebCinema/admin/directors/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 32488
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:32 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 32488
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:35 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 32488
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:35 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:17:35 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 32488
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "POST /DoAnWebCinema/admin/directors/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:23 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:26 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:26 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:26 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:26 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:26 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 200 9462
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:30 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:20:31 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 36042
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:54 +0700] "POST /DoAnWebCinema/admin/directors/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:54 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:55 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:57 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:57 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:57 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:57 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:57 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:59 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:59 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:59 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:59 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:21:59 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 200 86095
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:00 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 32230
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/css/detail_test.css HTTP/1.1" 200 2258
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/css/add-test.css HTTP/1.1" 200 3331
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/images/default-movie.jpg HTTP/1.1" 200 244953
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:05 +0700] "GET /DoAnWebCinema/js/pages/dashboards/dashboard1.js HTTP/1.1" 200 2184
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:07 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 500 11553
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:09 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:15 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:16 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:16 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:16 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:16 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:19 +0700] "GET /DoAnWebCinema/admin/customer.htm HTTP/1.1" 200 77836
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:19 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:19 +0700] "GET /DoAnWebCinemaimgs/favicon.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:20 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 32230
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:20 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:22:31 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 200 69733
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:34 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 200 69733
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:48 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 35438
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:26:48 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "POST /DoAnWebCinema/admin/movie/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 66678
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:26 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:36 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 66653
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:36 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:36 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:29:36 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:30:18 +0700] "POST /DoAnWebCinema/admin/movie/update/37.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:30:18 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 66789
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:30:18 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:30:18 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 200 70757
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/uploads/ HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:31:28 +0700] "GET /DoAnWebCinema/admin/actors.htm HTTP/1.1" 200 70757
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/uploads/huynhdong.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/uploads/DamienLeone.jfif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/uploads/JamesCameron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:02 +0700] "GET /DoAnWebCinema/admin/directors.htm HTTP/1.1" 200 39592
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:03 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 66756
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:33:03 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:54 +0700] "POST /DoAnWebCinema/admin/movie/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:55 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 99698
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:55 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:55 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:55 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:35:55 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:36:05 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 99673
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:36:05 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:36:05 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 200 179208
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:36:05 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:38:36 +0700] "POST /DoAnWebCinema/admin/movie/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:38:36 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 132717
0:0:0:0:0:0:0:1 - - [21/Dec/2024:19:38:36 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
